state,city,year,month,day,category,sales
Texas,Houston,2014,11,7,Furniture,1
Texas,Houston,2014,11,11,Office Supplies,5
Texas,Houston,2014,11,11,Technology,2
Texas,Houston,2014,11,12,Office Supplies,3
Texas,Houston,2014,11,12,Technology,1
Texas,Houston,2014,11,12,Furniture,1
Texas,Houston,2014,11,28,Technology,1
Texas,Houston,2014,12,26,Furniture,1
Texas,Houston,2014,12,8,Office Supplies,1
Texas,Houston,2014,12,6,Furniture,1
Texas,Houston,2014,12,13,Office Supplies,1
Texas,Houston,2014,12,1,Furniture,1
Texas,Houston,2014,9,19,Technology,2
Texas,Houston,2014,9,25,Office Supplies,3
Texas,Houston,2014,9,25,Furniture,1
Texas,Houston,2014,9,12,Office Supplies,1
Texas,Houston,2014,9,1,Office Supplies,2
Texas,Houston,2014,9,7,Technology,2
Texas,Houston,2014,9,7,Office Supplies,2
Texas,Houston,2014,9,7,Furniture,1
Texas,Houston,2014,9,8,Office Supplies,2
Texas,Houston,2014,9,8,Furniture,1
Texas,Houston,2014,9,2,Technology,1
Texas,Houston,2014,9,3,Office Supplies,1
Texas,Houston,2014,7,5,Office Supplies,2
Texas,Houston,2014,7,22,Office Supplies,1
Texas,Houston,2014,4,25,Office Supplies,2
Texas,Houston,2014,4,20,Furniture,2
Texas,Houston,2014,4,20,Office Supplies,1
Texas,Houston,2014,4,18,Office Supplies,2
Texas,Houston,2014,4,18,Furniture,1
Texas,Houston,2014,4,18,Technology,1
Texas,Houston,2014,4,2,Office Supplies,2
Texas,Houston,2014,5,11,Technology,1
Texas,Houston,2014,5,4,Office Supplies,2
Texas,Houston,2014,5,21,Office Supplies,3
Texas,Houston,2014,5,21,Furniture,1
Texas,Houston,2014,8,17,Office Supplies,1
Texas,Houston,2014,8,25,Office Supplies,2
Texas,Houston,2014,6,30,Office Supplies,2
Texas,Houston,2014,6,6,Office Supplies,1
Texas,Houston,2014,2,14,Office Supplies,1
Texas,Houston,2014,3,3,Office Supplies,1
Texas,Houston,2014,3,1,Office Supplies,1
Texas,Houston,2014,3,1,Furniture,1
Texas,Houston,2014,1,3,Office Supplies,1
Texas,Houston,2014,10,17,Furniture,1
Texas,Houston,2016,4,5,Office Supplies,1
Texas,Houston,2016,4,24,Technology,1
Texas,Houston,2016,4,8,Technology,1
Texas,Houston,2016,4,8,Furniture,1
Texas,Houston,2016,4,8,Office Supplies,1
Texas,Houston,2016,4,18,Furniture,2
Texas,Houston,2016,4,18,Office Supplies,1
Texas,Houston,2016,9,8,Office Supplies,2
Texas,Houston,2016,9,8,Furniture,1
Texas,Houston,2016,9,8,Technology,1
Texas,Houston,2016,9,10,Furniture,1
Texas,Houston,2016,9,10,Technology,1
Texas,Houston,2016,9,4,Office Supplies,2
Texas,Houston,2016,9,6,Office Supplies,1
Texas,Houston,2016,9,5,Office Supplies,5
Texas,Houston,2016,9,5,Furniture,1
Texas,Houston,2016,9,26,Office Supplies,3
Texas,Houston,2016,9,26,Furniture,1
Texas,Houston,2016,9,2,Office Supplies,1
Texas,Houston,2016,9,2,Technology,1
Texas,Houston,2016,9,11,Office Supplies,1
Texas,Houston,2016,10,3,Office Supplies,1
Texas,Houston,2016,10,8,Furniture,1
Texas,Houston,2016,10,20,Office Supplies,2
Texas,Houston,2016,10,20,Furniture,1
Texas,Houston,2016,10,24,Office Supplies,1
Texas,Houston,2016,11,19,Office Supplies,6
Texas,Houston,2016,11,19,Furniture,1
Texas,Houston,2016,11,19,Technology,1
Texas,Houston,2016,11,20,Furniture,2
Texas,Houston,2016,11,20,Technology,2
Texas,Houston,2016,11,10,Technology,1
Texas,Houston,2016,11,5,Furniture,2
Texas,Houston,2016,11,5,Office Supplies,2
Texas,Houston,2016,11,5,Technology,1
Texas,Houston,2016,11,14,Office Supplies,1
Texas,Houston,2016,11,22,Office Supplies,4
Texas,Houston,2016,11,22,Technology,1
Texas,Houston,2016,11,4,Furniture,2
Texas,Houston,2016,5,2,Office Supplies,1
Texas,Houston,2016,5,9,Technology,1
Texas,Houston,2016,5,30,Technology,2
Texas,Houston,2016,7,14,Technology,1
Texas,Houston,2016,7,30,Office Supplies,1
Texas,Houston,2016,7,25,Office Supplies,2
Texas,Houston,2016,7,16,Furniture,1
Texas,Houston,2016,7,23,Technology,1
Texas,Houston,2016,3,21,Furniture,1
Texas,Houston,2016,3,21,Office Supplies,1
Texas,Houston,2016,8,22,Office Supplies,1
Texas,Houston,2016,8,27,Office Supplies,2
Texas,Houston,2016,8,18,Furniture,2
Texas,Houston,2016,6,24,Office Supplies,1
Texas,Houston,2016,6,15,Office Supplies,1
Texas,Houston,2016,6,25,Furniture,2
Texas,Houston,2016,6,12,Office Supplies,5
Texas,Houston,2016,6,12,Furniture,2
Texas,Houston,2016,2,27,Furniture,1
Texas,Houston,2016,2,8,Furniture,1
Texas,Houston,2016,2,2,Furniture,1
Texas,Houston,2016,12,23,Technology,3
Texas,Houston,2016,12,23,Office Supplies,1
Texas,Houston,2016,12,23,Furniture,1
Texas,Houston,2016,12,2,Furniture,1
Texas,Houston,2016,12,2,Office Supplies,1
Texas,Richardson,2016,12,8,Technology,1
Texas,Richardson,2016,12,8,Furniture,1
Texas,San Antonio,2014,9,8,Office Supplies,4
Texas,San Antonio,2014,9,8,Technology,2
Texas,San Antonio,2014,9,8,Furniture,1
Texas,San Antonio,2014,6,15,Furniture,2
Texas,San Antonio,2014,6,15,Office Supplies,1
Texas,San Antonio,2014,11,12,Office Supplies,1
Texas,San Antonio,2014,12,12,Office Supplies,1
Texas,San Antonio,2014,5,5,Furniture,1
Texas,San Antonio,2014,7,26,Office Supplies,4
Texas,San Antonio,2014,7,26,Furniture,1
Texas,San Antonio,2014,7,26,Technology,1
Texas,San Antonio,2017,10,1,Office Supplies,1
Texas,San Antonio,2017,10,23,Office Supplies,2
Texas,San Antonio,2017,10,23,Technology,1
Texas,San Antonio,2017,3,25,Technology,1
Texas,San Antonio,2017,11,19,Furniture,1
Texas,San Antonio,2017,11,19,Office Supplies,1
Texas,San Antonio,2017,12,7,Office Supplies,2
Texas,San Antonio,2017,12,1,Office Supplies,1
Texas,San Antonio,2015,11,23,Office Supplies,3
Texas,San Antonio,2015,11,22,Furniture,1
Texas,San Antonio,2015,11,2,Office Supplies,1
Texas,San Antonio,2015,11,2,Technology,1
Texas,San Antonio,2015,2,9,Office Supplies,1
Texas,San Antonio,2015,2,9,Furniture,1
Texas,San Antonio,2015,6,1,Office Supplies,2
Texas,San Antonio,2015,3,9,Technology,2
Texas,San Antonio,2015,4,7,Office Supplies,1
Texas,San Antonio,2015,4,7,Technology,1
Texas,San Antonio,2015,10,24,Office Supplies,1
Texas,San Antonio,2015,5,26,Furniture,2
Texas,San Antonio,2015,5,26,Technology,1
Texas,San Antonio,2016,3,13,Office Supplies,2
Texas,San Antonio,2016,3,13,Furniture,1
Texas,San Antonio,2016,3,3,Furniture,1
Texas,San Antonio,2016,3,3,Technology,1
Texas,San Antonio,2016,3,3,Office Supplies,1
Texas,San Antonio,2016,10,8,Office Supplies,1
Texas,San Antonio,2016,10,21,Technology,1
Texas,San Antonio,2016,9,5,Office Supplies,1
Texas,San Antonio,2016,1,3,Technology,3
Texas,Grand Prairie,2016,7,16,Office Supplies,2
Texas,Grand Prairie,2016,10,3,Furniture,1
Texas,Grand Prairie,2017,11,4,Office Supplies,1
Texas,Grand Prairie,2017,12,1,Technology,1
Texas,Grand Prairie,2017,12,1,Furniture,1
Texas,Grand Prairie,2015,12,31,Furniture,1
Texas,Grand Prairie,2015,12,31,Office Supplies,1
Texas,Grand Prairie,2015,6,16,Office Supplies,2
Texas,Grand Prairie,2015,6,16,Furniture,1
Texas,Grand Prairie,2014,12,20,Office Supplies,1
Texas,Grand Prairie,2014,12,20,Technology,1
Texas,Dallas,2017,12,17,Office Supplies,1
Texas,Dallas,2017,12,24,Office Supplies,1
Texas,Dallas,2017,12,25,Office Supplies,5
Texas,Dallas,2017,6,8,Office Supplies,2
Texas,Dallas,2017,6,8,Technology,1
Texas,Dallas,2017,6,19,Office Supplies,3
Texas,Dallas,2017,6,19,Furniture,1
Texas,Dallas,2017,6,9,Office Supplies,1
Texas,Dallas,2017,6,29,Office Supplies,1
Texas,Dallas,2017,6,29,Furniture,2
Texas,Dallas,2017,8,18,Office Supplies,3
Texas,Dallas,2017,8,27,Office Supplies,1
Texas,Dallas,2017,8,7,Technology,1
Texas,Dallas,2017,8,7,Office Supplies,1
Texas,Dallas,2017,3,2,Office Supplies,2
Texas,Dallas,2017,3,3,Office Supplies,1
Texas,Dallas,2017,3,25,Office Supplies,1
Texas,Dallas,2017,3,18,Office Supplies,1
Texas,Dallas,2017,3,10,Furniture,1
Texas,Dallas,2017,3,6,Office Supplies,2
Texas,Dallas,2017,11,12,Office Supplies,3
Texas,Dallas,2017,11,12,Technology,2
Texas,Dallas,2017,11,12,Furniture,1
Texas,Dallas,2017,11,5,Technology,1
Texas,Dallas,2017,11,13,Office Supplies,1
Texas,Dallas,2017,11,13,Furniture,1
Texas,Dallas,2017,11,23,Technology,1
Texas,Dallas,2017,11,23,Office Supplies,3
Texas,Dallas,2017,11,23,Furniture,1
Texas,Dallas,2017,11,6,Furniture,1
Texas,Dallas,2017,11,6,Office Supplies,1
Texas,Dallas,2017,11,11,Technology,1
Texas,Dallas,2017,10,30,Furniture,2
Texas,Dallas,2017,10,30,Office Supplies,1
Texas,Dallas,2017,10,27,Office Supplies,2
Texas,Dallas,2017,10,31,Office Supplies,1
Texas,Dallas,2017,10,12,Technology,3
Texas,Dallas,2017,10,12,Office Supplies,1
Texas,Dallas,2017,10,26,Office Supplies,1
Texas,Dallas,2017,7,5,Furniture,1
Texas,Dallas,2017,7,5,Office Supplies,4
Texas,Dallas,2017,7,25,Furniture,1
Texas,Dallas,2017,9,3,Furniture,1
Texas,Dallas,2017,9,18,Office Supplies,1
Texas,Dallas,2017,1,12,Office Supplies,1
Texas,Dallas,2017,5,30,Furniture,1
Texas,Dallas,2015,2,9,Technology,1
Texas,Dallas,2015,4,2,Office Supplies,1
Texas,Dallas,2015,4,2,Technology,2
Texas,Dallas,2015,7,9,Office Supplies,1
Texas,Dallas,2015,1,3,Technology,1
Texas,Dallas,2015,1,3,Office Supplies,1
Texas,Dallas,2015,1,3,Furniture,1
Texas,Dallas,2015,6,19,Office Supplies,1
Texas,Dallas,2015,8,5,Office Supplies,3
Texas,Dallas,2015,8,5,Furniture,1
Texas,Dallas,2015,8,28,Technology,1
Texas,Dallas,2015,8,28,Furniture,1
Texas,Dallas,2015,10,15,Furniture,1
Texas,Dallas,2015,10,15,Office Supplies,3
Texas,Dallas,2015,10,8,Furniture,1
Texas,Dallas,2015,10,19,Office Supplies,1
Texas,Dallas,2015,11,20,Technology,1
Texas,Dallas,2015,12,5,Office Supplies,1
Texas,Dallas,2016,4,28,Technology,1
Texas,Dallas,2016,4,28,Office Supplies,1
Texas,Dallas,2016,4,30,Furniture,1
Texas,Dallas,2016,4,3,Office Supplies,1
Texas,Dallas,2016,8,27,Office Supplies,4
Texas,Dallas,2016,8,8,Office Supplies,2
Texas,Dallas,2016,8,28,Office Supplies,2
Texas,Dallas,2016,8,28,Furniture,1
Texas,Dallas,2016,3,5,Office Supplies,2
Texas,Dallas,2016,3,8,Office Supplies,2
Texas,Dallas,2016,3,8,Technology,1
Texas,Dallas,2016,11,24,Office Supplies,4
Texas,Dallas,2016,11,24,Technology,3
Texas,Dallas,2016,11,29,Technology,1
Texas,Dallas,2016,11,3,Office Supplies,1
Texas,Dallas,2016,11,7,Furniture,1
Texas,Dallas,2016,11,7,Office Supplies,1
Texas,Dallas,2016,7,10,Office Supplies,2
Texas,Dallas,2016,7,18,Technology,1
Texas,Dallas,2016,9,9,Furniture,1
Texas,Dallas,2016,9,8,Office Supplies,1
Texas,Dallas,2016,9,8,Technology,1
Texas,Dallas,2016,9,6,Office Supplies,1
Texas,Dallas,2016,9,6,Technology,1
Texas,Dallas,2016,1,31,Office Supplies,1
Texas,Dallas,2016,5,21,Office Supplies,2
Texas,Dallas,2014,2,16,Office Supplies,2
Texas,Dallas,2014,7,20,Office Supplies,1
Texas,Dallas,2014,7,20,Furniture,2
Texas,Dallas,2014,7,9,Office Supplies,2
Texas,Dallas,2014,7,21,Office Supplies,3
Texas,Dallas,2014,7,21,Furniture,1
Texas,Dallas,2014,8,15,Office Supplies,1
Texas,Dallas,2014,10,7,Office Supplies,1
Texas,Dallas,2014,10,3,Office Supplies,4
Texas,Dallas,2014,10,3,Furniture,1
Texas,Dallas,2014,3,17,Office Supplies,3
Texas,Dallas,2014,11,21,Office Supplies,1
Texas,Dallas,2014,11,21,Technology,1
Texas,Dallas,2014,5,18,Office Supplies,1
Texas,Pasadena,2017,6,8,Office Supplies,1
Texas,Pasadena,2017,9,29,Office Supplies,2
Texas,Pasadena,2017,9,29,Technology,1
Texas,Pasadena,2017,11,14,Technology,1
Texas,Pasadena,2017,11,14,Office Supplies,1
Texas,Pasadena,2017,10,3,Office Supplies,1
Texas,Pasadena,2016,8,26,Technology,1
Texas,Pasadena,2016,8,26,Furniture,1
Texas,Pasadena,2016,11,18,Office Supplies,3
Texas,Pasadena,2016,11,18,Furniture,1
Texas,Pasadena,2016,7,28,Furniture,2
Texas,Pasadena,2014,11,14,Office Supplies,1
Texas,Pasadena,2014,11,22,Office Supplies,1
Texas,Austin,2015,12,20,Office Supplies,1
Texas,Austin,2015,12,6,Office Supplies,1
Texas,Austin,2015,12,12,Technology,1
Texas,Austin,2015,12,31,Office Supplies,3
Texas,Austin,2015,11,30,Office Supplies,1
Texas,Austin,2015,11,28,Office Supplies,1
Texas,Austin,2015,9,10,Furniture,1
Texas,Austin,2017,9,16,Office Supplies,1
Texas,Austin,2017,9,16,Technology,1
Texas,Austin,2017,11,12,Office Supplies,3
Texas,Austin,2017,8,1,Technology,1
Texas,Austin,2017,8,1,Office Supplies,1
Texas,Austin,2017,7,29,Office Supplies,1
Texas,Austin,2017,7,29,Technology,1
Texas,Austin,2017,4,10,Office Supplies,1
Texas,Austin,2017,4,10,Technology,1
Texas,Austin,2017,10,23,Office Supplies,3
Texas,Austin,2017,10,23,Technology,1
Texas,Austin,2017,5,11,Office Supplies,3
Texas,Austin,2017,5,11,Furniture,1
Texas,Austin,2017,1,15,Office Supplies,2
Texas,Austin,2017,1,15,Technology,2
Texas,Austin,2016,9,5,Furniture,1
Texas,Austin,2016,5,9,Office Supplies,5
Texas,Austin,2014,4,11,Technology,1
Texas,Harlingen,2017,5,29,Office Supplies,2
Texas,Harlingen,2016,3,14,Furniture,1
Texas,Harlingen,2016,3,14,Office Supplies,2
Texas,Amarillo,2017,3,31,Furniture,1
Texas,Amarillo,2015,10,15,Technology,1
Texas,Amarillo,2015,10,15,Furniture,1
Texas,Amarillo,2015,7,12,Technology,1
Texas,Amarillo,2016,10,1,Technology,1
Texas,Amarillo,2016,10,1,Office Supplies,1
Texas,Amarillo,2016,8,1,Office Supplies,1
Texas,Amarillo,2016,1,7,Furniture,1
Texas,Amarillo,2016,1,7,Office Supplies,1
Texas,Amarillo,2016,5,2,Furniture,1
Texas,Huntsville,2014,6,9,Technology,2
Texas,Huntsville,2014,6,9,Office Supplies,1
Texas,Huntsville,2014,12,16,Office Supplies,1
Texas,Huntsville,2014,12,16,Furniture,1
Texas,Huntsville,2014,10,10,Technology,2
Texas,Huntsville,2014,10,10,Office Supplies,2
Texas,Huntsville,2014,1,7,Furniture,1
Texas,Huntsville,2014,1,7,Office Supplies,1
Texas,Huntsville,2014,5,11,Furniture,1
Texas,Huntsville,2016,9,27,Furniture,1
Texas,Huntsville,2016,7,2,Furniture,1
Texas,Huntsville,2016,7,2,Office Supplies,1
Texas,Huntsville,2017,3,23,Office Supplies,1
Texas,Huntsville,2017,1,1,Office Supplies,5
Texas,Huntsville,2017,1,1,Furniture,2
Texas,Huntsville,2015,4,13,Furniture,2
Texas,Huntsville,2015,4,13,Technology,1
Texas,Laredo,2014,1,9,Office Supplies,1
Texas,Laredo,2014,1,9,Technology,1
Texas,Laredo,2014,12,30,Office Supplies,2
Texas,Laredo,2014,12,30,Technology,3
Texas,Laredo,2016,10,13,Technology,1
Texas,Laredo,2016,10,13,Office Supplies,3
Texas,Laredo,2016,10,13,Furniture,1
Texas,Laredo,2016,11,5,Office Supplies,1
Texas,Arlington,2015,8,24,Office Supplies,3
Texas,Arlington,2015,8,24,Furniture,1
Texas,Arlington,2016,7,8,Technology,1
Texas,Arlington,2016,7,8,Office Supplies,1
Texas,Arlington,2016,6,11,Office Supplies,2
Texas,Arlington,2016,6,11,Furniture,1
Texas,Arlington,2016,12,17,Office Supplies,1
Texas,Arlington,2016,12,17,Technology,1
Texas,Arlington,2014,11,25,Technology,1
Texas,Arlington,2014,11,25,Office Supplies,3
Texas,Arlington,2014,11,25,Furniture,2
Texas,Arlington,2014,2,18,Office Supplies,1
Texas,Arlington,2017,9,18,Office Supplies,2
Texas,Arlington,2017,9,8,Office Supplies,3
Texas,Arlington,2017,9,8,Technology,1
Texas,Arlington,2017,9,8,Furniture,2
Texas,Arlington,2017,9,30,Office Supplies,1
Texas,Arlington,2017,3,31,Office Supplies,1
Texas,Tyler,2017,3,18,Office Supplies,2
Texas,Tyler,2017,3,18,Technology,1
Texas,Tyler,2017,3,18,Furniture,1
Texas,Tyler,2014,9,8,Office Supplies,1
Texas,Garland,2017,11,11,Office Supplies,2
Texas,Garland,2017,9,4,Office Supplies,1
Texas,Garland,2014,9,21,Furniture,1
Texas,Round Rock,2017,12,28,Office Supplies,1
Texas,Round Rock,2017,12,28,Furniture,1
Texas,Round Rock,2017,11,10,Furniture,1
Texas,Round Rock,2016,3,3,Office Supplies,2
Texas,Round Rock,2016,3,3,Technology,2
Texas,Brownsville,2017,9,28,Office Supplies,1
Texas,Brownsville,2017,11,17,Furniture,1
Texas,Brownsville,2014,12,9,Office Supplies,2
Texas,Brownsville,2014,3,30,Office Supplies,1
Texas,Brownsville,2014,3,30,Technology,1
Texas,Brownsville,2014,3,30,Furniture,1
Texas,Irving,2016,9,25,Office Supplies,1
Texas,Irving,2016,7,14,Office Supplies,1
Texas,Irving,2016,5,2,Office Supplies,3
Texas,Irving,2016,8,13,Office Supplies,2
Texas,Irving,2014,11,2,Technology,1
Texas,Coppell,2017,9,4,Office Supplies,3
Texas,Coppell,2015,3,1,Technology,1
Texas,Allen,2015,11,29,Technology,1
Texas,Allen,2015,11,29,Office Supplies,1
Texas,Allen,2015,5,7,Furniture,1
Texas,Allen,2015,5,7,Office Supplies,1
Texas,El Paso,2014,12,15,Technology,1
Texas,El Paso,2014,12,15,Furniture,1
Texas,El Paso,2014,12,31,Office Supplies,1
Texas,El Paso,2014,7,11,Technology,1
Texas,El Paso,2014,7,11,Office Supplies,1
Texas,El Paso,2014,2,23,Office Supplies,2
Texas,El Paso,2014,6,15,Office Supplies,1
Texas,El Paso,2014,3,1,Office Supplies,2
Texas,El Paso,2014,3,1,Furniture,2
Texas,El Paso,2015,9,7,Furniture,1
Texas,El Paso,2017,11,30,Technology,1
Texas,El Paso,2017,1,2,Office Supplies,3
Texas,El Paso,2017,1,2,Furniture,1
Texas,El Paso,2016,11,26,Office Supplies,1
Texas,Grapevine,2016,4,15,Office Supplies,2
Texas,Carrollton,2017,11,19,Office Supplies,3
Texas,Carrollton,2017,11,19,Furniture,1
Texas,Carrollton,2017,8,4,Office Supplies,1
Texas,Carrollton,2017,2,21,Technology,1
Texas,Carrollton,2016,6,20,Technology,1
Texas,Carrollton,2016,6,20,Office Supplies,1
Texas,Carrollton,2016,8,12,Technology,1
Texas,Carrollton,2015,3,20,Office Supplies,2
Texas,Carrollton,2015,4,19,Office Supplies,2
Texas,Carrollton,2014,11,12,Furniture,1
Texas,Carrollton,2014,11,12,Technology,1
Texas,Plano,2017,7,3,Technology,1
Texas,Plano,2017,5,19,Technology,1
Texas,Plano,2017,5,19,Office Supplies,1
Texas,Plano,2017,9,9,Office Supplies,1
Texas,Plano,2017,12,14,Furniture,1
Texas,Plano,2017,12,3,Office Supplies,1
Texas,Plano,2016,6,26,Technology,1
Texas,Plano,2014,6,20,Technology,2
Texas,Plano,2014,6,20,Office Supplies,4
Texas,Plano,2014,6,20,Furniture,1
Texas,Plano,2014,3,29,Furniture,1
Texas,Keller,2017,1,19,Office Supplies,1
Texas,Lubbock,2017,4,11,Office Supplies,1
Texas,Lubbock,2017,9,23,Office Supplies,1
Texas,Lubbock,2014,2,18,Furniture,1
Texas,Lubbock,2015,10,23,Office Supplies,2
Texas,Lubbock,2015,10,23,Technology,1
Texas,Mesquite,2014,9,26,Office Supplies,1
Texas,Mesquite,2014,11,23,Furniture,1
Texas,Mesquite,2014,11,23,Office Supplies,1
Texas,Mesquite,2014,11,23,Technology,1
Texas,Mesquite,2017,6,29,Office Supplies,1
Texas,College Station,2017,11,19,Furniture,1
Texas,College Station,2017,12,23,Office Supplies,2
Texas,San Angelo,2017,11,19,Furniture,1
Texas,San Angelo,2016,12,1,Furniture,2
Texas,San Angelo,2016,12,1,Office Supplies,1
Texas,Haltom City,2015,11,3,Office Supplies,1
Texas,Haltom City,2015,5,25,Office Supplies,2
Texas,Haltom City,2015,5,25,Technology,1
Texas,Frisco,2015,11,22,Technology,1
Texas,Frisco,2017,6,4,Furniture,1
Texas,Corpus Christi,2014,12,2,Furniture,2
Texas,Corpus Christi,2014,12,2,Office Supplies,1
Texas,Corpus Christi,2014,9,14,Office Supplies,3
Texas,Corpus Christi,2014,9,14,Furniture,1
Texas,Corpus Christi,2017,6,18,Office Supplies,1
Texas,Pharr,2016,8,23,Office Supplies,1
Texas,Pharr,2016,8,23,Furniture,1
Texas,Pharr,2016,8,23,Technology,1
Texas,Pharr,2017,7,21,Furniture,1
Texas,Missouri City,2017,6,4,Office Supplies,1
Texas,Pearland,2017,9,22,Office Supplies,2
